Data.Precipitation,Date.Full,Month,Day,Year,Station.City,Station.Code,Station.Location,Station.State,Temp,Data.Wind.Direction,Data.Wind.Speed
1.89,18-09-2016,9,18,2016,South Bend,SBN,"South Bend, IN",Indiana,68,18,5.44
1.29,18-09-2016,9,18,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,67,20,6.07
2.61,18-09-2016,9,18,2016,Des Moines,DSM,"Des Moines, IA",Iowa,70,16,6.94
0.92,18-09-2016,9,18,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,66,19,6.75
0.76,18-09-2016,9,18,2016,Sioux City,SUX,"Sioux City, IA",Iowa,66,18,5.87
2.06,18-09-2016,9,18,2016,Waterloo,ALO,"Waterloo, IA",Iowa,66,19,6.51
0.75,18-09-2016,9,18,2016,Concordia,CNK,"Concordia, KS",Kansas,68,14,7.21
0,18-09-2016,9,18,2016,Dodge City,DDC,"Dodge City, KS",Kansas,69,12,7.2
0.7,18-09-2016,9,18,2016,Goodland,GLD,"Goodland, KS",Kansas,63,18,7.8
0,18-09-2016,9,18,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,71,16,6.58
3.77,18-09-2016,9,18,2016,Topeka,TOP,"Topeka, KS",Kansas,72,16,3.9
0.69,18-09-2016,9,18,2016,Wichita,ICT,"Wichita, KS",Kansas,73,16,6.71
0.21,18-09-2016,9,18,2016,Covington,CVG,"Covington, KY",Kentucky,73,15,4.1
0.77,18-09-2016,9,18,2016,Jackson,JKL,"Jackson, KY",Kentucky,75,21,0.4
0.43,18-09-2016,9,18,2016,Lexington,LEX,"Lexington, KY",Kentucky,76,12,4.1
0.21,18-09-2016,9,18,2016,Louisville,SDF,"Louisville, KY",Kentucky,77,15,3.21
0.52,18-09-2016,9,18,2016,Paducah,PAH,"Paducah, KY",Kentucky,76,12,1.44
0.17,18-09-2016,9,18,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,82,8,3.77
1.05,18-09-2016,9,18,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,82,14,4.32
0.65,18-09-2016,9,18,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,84,11,5.81
0.02,18-09-2016,9,18,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,82,13,2.35
2.88,18-09-2016,9,18,2016,Slidell,ASD,"Slidell, LA",Louisiana,82,10,2.91
0.27,18-09-2016,9,18,2016,Bangor,BGR,"Bangor, ME",Maine,61,23,5.7
0.41,18-09-2016,9,18,2016,Caribou,CAR,"Caribou, ME",Maine,59,24,5.22
0.11,18-09-2016,9,18,2016,Portland,PWM,"Portland, ME",Maine,63,19,5.44
0,18-09-2016,9,18,2016,Baltimore,BWI,"Baltimore, MD",Maryland,73,15,4.41
0,18-09-2016,9,18,2016,Salisbury,SBY,"Salisbury, MD",Maryland,72,12,4.74
0.06,18-09-2016,9,18,2016,Boston,BOS,"Boston, MA",Massachusetts,68,18,8.27
0,18-09-2016,9,18,2016,Milton,MQE,"Milton, MA",Massachusetts,60,20,8.91
0.04,18-09-2016,9,18,2016,Worcester,ORH,"Worcester, MA",Massachusetts,64,25,7.72
0.21,18-09-2016,9,18,2016,Alpena,APN,"Alpena, MI",Michigan,63,17,4.8
0.43,18-09-2016,9,18,2016,Detroit,DTW,"Detroit, MI",Michigan,67,14,5.22
1.67,18-09-2016,9,18,2016,Flint,FNT,"Flint, MI",Michigan,64,16,5.27
0.31,18-09-2016,9,18,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,66,17,6.54
0.8,18-09-2016,9,18,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,62,18,5.4
0.67,18-09-2016,9,18,2016,Lansing,LAN,"Lansing, MI",Michigan,66,16,6.02
1.35,18-09-2016,9,18,2016,Marquette,MQT,"Marquette, MI",Michigan,61,0,0
0.3,18-09-2016,9,18,2016,Muskegon,MKG,"Muskegon, MI",Michigan,67,17,5.98
1.69,18-09-2016,9,18,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,63,22,4.21
0.3,18-09-2016,9,18,2016,Duluth,DLH,"Duluth, MN",Minnesota,58,24,5.92
0.32,18-09-2016,9,18,2016,International Falls,INL,"International Falls, MN",Minnesota,56,23,4.2
0.91,18-09-2016,9,18,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,66,21,6.18
1.47,18-09-2016,9,18,2016,Rochester,RST,"Rochester, MN",Minnesota,64,20,7.91
0.75,18-09-2016,9,18,2016,St Cloud,STC,"St Cloud, MN",Minnesota,59,21,4.51
0,18-09-2016,9,18,2016,Greenville,GLH,"Greenville, MS",Mississippi,83,18,2.45
1.88,18-09-2016,9,18,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,81,12,2.57
1.71,18-09-2016,9,18,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,82,14,3.68
2.92,18-09-2016,9,18,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,81,12,2.28
0.2,18-09-2016,9,18,2016,Jackson,JAN,"Jackson, MS",Mississippi,81,13,2.94
0.21,18-09-2016,9,18,2016,Meridian,MEI,"Meridian, MS",Mississippi,83,10,2.95
0.43,18-09-2016,9,18,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,81,13,3.31
2.73,18-09-2016,9,18,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,75,14,1.15
0.63,18-09-2016,9,18,2016,Columbia,COU,"Columbia, MO",Missouri,73,16,5.02
2.75,18-09-2016,9,18,2016,Kansas City,MCI,"Kansas City, MO",Missouri,72,15,6.4
2.38,18-09-2016,9,18,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,72,16,4.37
2.53,18-09-2016,9,18,2016,Springfield,SGF,"Springfield, MO",Missouri,75,16,4.3
6.4,18-09-2016,9,18,2016,St Joseph,STJ,"St Joseph, MO",Missouri,70,17,4.61
1.32,18-09-2016,9,18,2016,St Louis,STL,"St Louis, MO",Missouri,76,14,4.32
0.56,18-09-2016,9,18,2016,Billings,BIL,"Billings, MT",Montana,57,20,8.85
0.26,18-09-2016,9,18,2016,Butte,BTM,"Butte, MT",Montana,48,18,4.27
0,18-09-2016,9,18,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,51,22,10.5
0.22,18-09-2016,9,18,2016,Dillon,DLN,"Dillon, MT",Montana,52,16,7.6
0,18-09-2016,9,18,2016,Glasgow,GGW,"Glasgow, MT",Montana,55,22,8.07
0.04,18-09-2016,9,18,2016,Great Falls,GTF,"Great Falls, MT",Montana,53,18,10.05
0,18-09-2016,9,18,2016,Havre,HVR,"Havre, MT",Montana,54,23,7.1
0,18-09-2016,9,18,2016,Helena,HLN,"Helena, MT",Montana,55,26,4.95
0.05,18-09-2016,9,18,2016,Kalispell,GPI,"Kalispell, MT",Montana,51,15,3.44
0.03,18-09-2016,9,18,2016,Miles City,MLS,"Miles City, MT",Montana,59,23,7.35
0,18-09-2016,9,18,2016,Missoula,MSO,"Missoula, MT",Montana,54,18,2.57
0.99,18-09-2016,9,18,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,64,19,6.9
1.85,18-09-2016,9,18,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,68,16,6.1
0.68,18-09-2016,9,18,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,64,17,6.77
0.05,18-09-2016,9,18,2016,North Platte,LBF,"North Platte, NE",Nebraska,62,18,5.81
2.06,18-09-2016,9,18,2016,Omaha,OMA,"Omaha, NE",Nebraska,69,18,6.25
0.33,18-09-2016,9,18,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,60,17,7.11
0.11,18-09-2016,9,18,2016,Sidney,SNY,"Sidney, NE",Nebraska,59,20,10.22
0.13,18-09-2016,9,18,2016,Valentine,VTN,"Valentine, NE",Nebraska,60,22,9.05
0.13,18-09-2016,9,18,2016,Ely,ELY,"Ely, NV",Nevada,54,18,4.88
0.08,18-09-2016,9,18,2016,Eureka,P68,"Eureka, NV",Nevada,56,18,2.61
0,18-09-2016,9,18,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,80,21,3.98
0,18-09-2016,9,18,2016,Mercury,DRA,"Mercury, NV",Nevada,72,14,6.15
0,18-09-2016,9,18,2016,Reno,RNO,"Reno, NV",Nevada,65,27,1.81
0.24,18-09-2016,9,18,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,57,16,3.65
0.12,18-09-2016,9,18,2016,Concord,CON,"Concord, NH",New Hampshire,64,23,3.25
0,18-09-2016,9,18,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,28,28.11
0,18-09-2016,9,18,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,70,13,5.97
0,18-09-2016,9,18,2016,Newark,EWR,"Newark, NJ",New Jersey,71,15,5.01
0.04,18-09-2016,9,18,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,70,14,3.4
1.51,18-09-2016,9,18,2016,Clayton,CAO,"Clayton, NM",New Mexico,66,21,7.84
0.34,18-09-2016,9,18,2016,Roswell,ROW,"Roswell, NM",New Mexico,72,15,3.08
0.64,18-09-2016,9,18,2016,Albany,ALB,"Albany, NY",New York,65,23,5.22
0.55,18-09-2016,9,18,2016,Binghamton,BGM,"Binghamton, NY",New York,61,19,5.74
1.81,18-09-2016,9,18,2016,Buffalo,BUF,"Buffalo, NY",New York,66,20,6.45
0.16,18-09-2016,9,18,2016,Glens Falls,GFL,"Glens Falls, NY",New York,58,18,3.67
0.1,18-09-2016,9,18,2016,Islip,ISP,"Islip, NY",New York,67,16,5.42
0.37,18-09-2016,9,18,2016,New York,LGA,"New York, NY",New York,73,16,6.22
1.76,18-09-2016,9,18,2016,Rochester,ROC,"Rochester, NY",New York,66,21,5.67
2,18-09-2016,9,18,2016,Syracuse,SYR,"Syracuse, NY",New York,64,18,4.38
0.01,18-09-2016,9,18,2016,Asheville,AVL,"Asheville, NC",North Carolina,72,21,2.25
0.12,18-09-2016,9,18,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,79,8,5.7
0,18-09-2016,9,18,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,77,10,3.77
0.03,18-09-2016,9,18,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,77,11,3.98
0,18-09-2016,9,18,2016,Hickory,HKY,"Hickory, NC",North Carolina,76,10,1.81
0.06,18-09-2016,9,18,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,78,10,4.57
1.19,18-09-2016,9,18,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,78,6,7.05
0.51,18-09-2016,9,18,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,57,25,6.42
0.53,18-09-2016,9,18,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,55,25,9.44
0.57,18-09-2016,9,18,2016,Fargo,FAR,"Fargo, ND",North Dakota,60,24,7.35
0.16,18-09-2016,9,18,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,57,24,6.98
0.58,18-09-2016,9,18,2016,Williston,ISN,"Williston, ND",North Dakota,55,26,6.45
2.22,18-09-2016,9,18,2016,Akron,CAK,"Akron, OH",Ohio,68,14,4.88
1.2,18-09-2016,9,18,2016,Cleveland,CLE,"Cleveland, OH",Ohio,70,14,5.1
0.74,18-09-2016,9,18,2016,Columbus,CMH,"Columbus, OH",Ohio,71,12,4.11
0.9,18-09-2016,9,18,2016,Dayton,DAY,"Dayton, OH",Ohio,70,14,4.52
0.72,18-09-2016,9,18,2016,Mansfield,MFD,"Mansfield, OH",Ohio,68,19,5.18
1.32,18-09-2016,9,18,2016,Toledo,TOL,"Toledo, OH",Ohio,67,15,3.72
0.21,18-09-2016,9,18,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,66,18,4.47
0.2,18-09-2016,9,18,2016,Gage,GAG,"Gage, OK",Oklahoma,74,14,8.72
2.28,18-09-2016,9,18,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,76,18,6.02
0.12,18-09-2016,9,18,2016,Ponca City,PNC,"Ponca City, OK",Oklahoma,74,12,5.2
0.18,18-09-2016,9,18,2016,Tulsa,TUL,"Tulsa, OK",Oklahoma,77,12,4.24
0.8,18-09-2016,9,18,2016,Astoria,AST,"Astoria, OR",Oregon,61,26,4.52
0,18-09-2016,9,18,2016,Burns,BNO,"Burns, OR",Oregon,54,25,4.81
0.03,18-09-2016,9,18,2016,Eugene,EUG,"Eugene, OR",Oregon,62,13,5.44
0,18-09-2016,9,18,2016,Medford,MFR,"Medford, OR",Oregon,69,23,1.55
0.14,18-09-2016,9,18,2016,Pendleton,PDT,"Pendleton, OR",Oregon,61,21,4.17
0.88,18-09-2016,9,18,2016,Portland,PDX,"Portland, OR",Oregon,65,20,2.7
0,18-09-2016,9,18,2016,Redmond,RDM,"Redmond, OR",Oregon,55,26,3.28
0.72,18-09-2016,9,18,2016,Salem,SLE,"Salem, OR",Oregon,63,13,3.58
0.03,18-09-2016,9,18,2016,Allentown,ABE,"Allentown, PA",Pennsylvania,68,21,3.67
1.81,18-09-2016,9,18,2016,Erie,ERI,"Erie, PA",Pennsylvania,67,14,5.45
0.04,18-09-2016,9,18,2016,Harrisburg,MDT,"Harrisburg, PA",Pennsylvania,72,16,2.71
0,18-09-2016,9,18,2016,Philadelphia,PHL,"Philadelphia, PA",Pennsylvania,74,15,5.72
0.12,18-09-2016,9,18,2016,Pittsburgh,PIT,"Pittsburgh, PA",Pennsylvania,69,18,4.22
1.18,18-09-2016,9,18,2016,Wilkes-Barre/Scranton,AVP,"Wilkes-Barre/Scranton, PA",Pennsylvania,66,18,2.74
1.48,18-09-2016,9,18,2016,Williamsport,IPT,"Williamsport, PA",Pennsylvania,68,17,1.82
0.81,18-09-2016,9,18,2016,San Juan,SJU,"San Juan, PR",Puerto Rico,83,7,5.45
0.07,18-09-2016,9,18,2016,Providence,PVD,"Providence, RI",Rhode Island,68,19,5.48
0.04,18-09-2016,9,18,2016,Anderson,AND,"Anderson, SC",South Carolina,79,10,3.58
6.59,18-09-2016,9,18,2016,Charleston,CHS,"Charleston, SC",South Carolina,79,2,6.84
1.76,18-09-2016,9,18,2016,Columbia,CAE,"Columbia, SC",South Carolina,80,8,3.34
0.03,18-09-2016,9,18,2016,Greer,GSP,"Greer, SC",South Carolina,78,6,3.02
0.65,18-09-2016,9,18,2016,Aberdeen,ABR,"Aberdeen, SD",South Dakota,60,24,7.25
0.2,18-09-2016,9,18,2016,Huron,HON,"Huron, SD",South Dakota,61,19,7.48
0,18-09-2016,9,18,2016,Pierre,PIR,"Pierre, SD",South Dakota,60,21,7.82
0.13,18-09-2016,9,18,2016,Rapid City,RAP,"Rapid City, SD",South Dakota,58,26,9.45
3.61,18-09-2016,9,18,2016,Sioux Falls,FSD,"Sioux Falls, SD",South Dakota,63,19,6.02
1.29,18-09-2016,9,18,2016,Bristol/Jhnsn Cty/Kngsprt,TRI,"Bristol/Jhnsn Cty/Kngsprt, TN",Tennessee,75,18,1.21
0.95,18-09-2016,9,18,2016,Chattanooga,CHA,"Chattanooga, TN",Tennessee,80,14,2.7
0.57,18-09-2016,9,18,2016,Clarksville,CKV,"Clarksville, TN",Tennessee,76,15,2.32
0.62,18-09-2016,9,18,2016,Crossville,CSV,"Crossville, TN",Tennessee,73,23,1.6
0.56,18-09-2016,9,18,2016,Knoxville,TYS,"Knoxville, TN",Tennessee,78,16,1.94
0.09,18-09-2016,9,18,2016,Memphis,MEM,"Memphis, TN",Tennessee,83,11,3.3
1.33,18-09-2016,9,18,2016,Nashville,BNA,"Nashville, TN",Tennessee,78,13,2.84
1.57,18-09-2016,9,18,2016,Oak Ridge,OQT,"Oak Ridge, TN",Tennessee,78,18,0.65
1.45,18-09-2016,9,18,2016,Abilene,ABI,"Abilene, TX",Texas,78,14,4.92
0.14,18-09-2016,9,18,2016,Amarillo,AMA,"Amarillo, TX",Texas,70,17,8.14
0,18-09-2016,9,18,2016,Austin/Bergstrom,AUS,"Austin/Bergstrom, TX",Texas,82,11,2.2
0,18-09-2016,9,18,2016,Austin/City,ATT,"Austin/City, TX",Texas,84,13,1.34
3.26,18-09-2016,9,18,2016,Beaumont/Port Arthur,BPT,"Beaumont/Port Arthur, TX",Texas,83,13,5.35
0.07,18-09-2016,9,18,2016,Brownsville,BRO,"Brownsville, TX",Texas,86,9,5.25
0.81,18-09-2016,9,18,2016,Childress,CDS,"Childress, TX",Texas,75,19,5.32
0.01,18-09-2016,9,18,2016,College Station,CLL,"College Station, TX",Texas,84,11,3.65
0.01,18-09-2016,9,18,2016,Corpus Christi,CRP,"Corpus Christi, TX",Texas,86,10,5.47
0.3,18-09-2016,9,18,2016,Dalhart,DHT,"Dalhart, TX",Texas,71,13,7.91
0.11,18-09-2016,9,18,2016,Dallas,DAL,"Dallas, TX",Texas,85,13,4.22
0.02,18-09-2016,9,18,2016,Dallas-Fort Worth,DFW,"Dallas-Fort Worth, TX",Texas,84,12,3.18
2.13,18-09-2016,9,18,2016,Del Rio,DRT,"Del Rio, TX",Texas,82,11,6.44
0.05,18-09-2016,9,18,2016,El Paso,ELP,"El Paso, TX",Texas,79,19,2.77
0.77,18-09-2016,9,18,2016,Fort Worth,FTW,"Fort Worth, TX",Texas,83,15,2.92
1.07,18-09-2016,9,18,2016,Galveston,GLS,"Galveston, TX",Texas,84,11,6.35
0.16,18-09-2016,9,18,2016,Houston,HOU,"Houston, TX",Texas,84,10,4.28
0.96,18-09-2016,9,18,2016,Lubbock,LBB,"Lubbock, TX",Texas,73,18,5.88
1.13,18-09-2016,9,18,2016,Midland,MAF,"Midland, TX",Texas,79,14,7.77
0.26,18-09-2016,9,18,2016,San Angelo,SJT,"San Angelo, TX",Texas,80,11,4.68
0,18-09-2016,9,18,2016,San Antonio,SAT,"San Antonio, TX",Texas,83,11,3.82
0.57,18-09-2016,9,18,2016,Victoria,VCT,"Victoria, TX",Texas,83,8,3.22
0.03,18-09-2016,9,18,2016,Waco,ACT,"Waco, TX",Texas,83,12,2.94
3.2,18-09-2016,9,18,2016,Wichita Falls,SPS,"Wichita Falls, TX",Texas,78,15,4.7
0.26,18-09-2016,9,18,2016,Salt Lake City,SLC,"Salt Lake City, UT",Utah,65,22,3.38
0,18-09-2016,9,18,2016,Blacksburg,BCB,"Blacksburg, VA",VA,74,16,3.11
0.16,18-09-2016,9,18,2016,Burlington,BTV,"Burlington, VT",Vermont,64,22,6.78
0,18-09-2016,9,18,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,73,12,3.81
0,18-09-2016,9,18,2016,Norfolk,ORF,"Norfolk, VA",Virginia,76,10,7.65
0.01,18-09-2016,9,18,2016,Richmond,RIC,"Richmond, VA",Virginia,75,12,4.78
0,18-09-2016,9,18,2016,Roanoke,ROA,"Roanoke, VA",Virginia,74,16,3.11
0,18-09-2016,9,18,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,73,12,7.97
0,18-09-2016,9,18,2016,Washington,DCA,"Washington, VA",Virginia,76,15,6.62
0.21,18-09-2016,9,18,2016,Deer Park,DEW,"Deer Park, WA",Washington,55,14,5.32
0.02,18-09-2016,9,18,2016,Ephrata,EPH,"Ephrata, WA",Washington,63,21,4.55
0.53,18-09-2016,9,18,2016,Olympia,OLM,"Olympia, WA",Washington,59,14,3.58
0.97,18-09-2016,9,18,2016,Quillayute,UIL,"Quillayute, WA",Washington,57,18,3.44
0.22,18-09-2016,9,18,2016,Seattle,SEA,"Seattle, WA",Washington,63,15,6.57
0.11,18-09-2016,9,18,2016,Spokane,GEG,"Spokane, WA",Washington,60,16,8.61
0,18-09-2016,9,18,2016,Yakima,YKM,"Yakima, WA",Washington,64,22,2.97
1.03,18-09-2016,9,18,2016,Beckley,BKW,"Beckley, WV",West Virginia,70,17,5.32
0.33,18-09-2016,9,18,2016,Charleston,CRW,"Charleston, WV",West Virginia,75,16,1.94
0.19,18-09-2016,9,18,2016,Elkins,EKN,"Elkins, WV",West Virginia,69,21,2.38
0.26,18-09-2016,9,18,2016,Huntington,HTS,"Huntington, WV",West Virginia,75,16,2.24
0.6,18-09-2016,9,18,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,65,18,5.22
1,18-09-2016,9,18,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,67,22,6.57
1.33,18-09-2016,9,18,2016,Madison,MSN,"Madison, WI",Wisconsin,66,17,5.02
0.11,18-09-2016,9,18,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,70,17,6.3
0.35,18-09-2016,9,18,2016,Casper,CPR,"Casper, WY",Wyoming,53,17,9.61
0.49,18-09-2016,9,18,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,54,22,8.97
0.46,18-09-2016,9,18,2016,Lander,LND,"Lander, WY",Wyoming,54,23,3.12
0.19,18-09-2016,9,18,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,54,19,9.52
0.57,18-09-2016,9,18,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,57,26,4.98
0,25-09-2016,9,25,2016,Birmingham,BHM,"Birmingham, AL",Alabama,82,10,2.11
0,25-09-2016,9,25,2016,Huntsville,HSV,"Huntsville, AL",Alabama,81,8,3.11
0.08,25-09-2016,9,25,2016,Mobile,MOB,"Mobile, AL",Alabama,82,24,2.34
0,25-09-2016,9,25,2016,Montgomery,MGM,"Montgomery, AL",Alabama,84,17,1.15
0.77,25-09-2016,9,25,2016,Anchorage,ANC,"Anchorage, AK",Alaska,50,13,8.8
4.61,25-09-2016,9,25,2016,Annette,ANN,"Annette, AK",Alaska,54,19,5.68
0.57,25-09-2016,9,25,2016,Bethel,BET,"Bethel, AK",Alaska,44,23,8.92
2.51,25-09-2016,9,25,2016,Bettles,BTT,"Bettles, AK",Alaska,37,9,3.38
1.48,25-09-2016,9,25,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,47,24,12.38
7.72,25-09-2016,9,25,2016,Cordova,CDV,"Cordova, AK",Alaska,48,11,7.38
0.1,25-09-2016,9,25,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,46,19,11.32
0.13,25-09-2016,9,25,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,45,11,2.37
0.08,25-09-2016,9,25,2016,Gulkana,GKN,"Gulkana, AK",Alaska,47,16,11.8
0,25-09-2016,9,25,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,13,5.6
1.86,25-09-2016,9,25,2016,Homer,HOM,"Homer, AK",Alaska,50,18,4.57
1.64,25-09-2016,9,25,2016,Iliamna,ILI,"Iliamna, AK",Alaska,47,20,7.44
2.49,25-09-2016,9,25,2016,Juneau,JNU,"Juneau, AK",Alaska,49,12,7.77
2.15,25-09-2016,9,25,2016,Kenai,ENA,"Kenai, AK",Alaska,47,13,4.6
5.76,25-09-2016,9,25,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,52,19,6.71
1.71,25-09-2016,9,25,2016,King Salmon,AKN,"King Salmon, AK",Alaska,47,21,8.17
2.03,25-09-2016,9,25,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,49,24,6.35
1.36,25-09-2016,9,25,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,41,24,10.21
1.99,25-09-2016,9,25,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,44,21,2.68
1.25,25-09-2016,9,25,2016,Nome,OME,"Nome, AK",Alaska,41,17,8.18
0,25-09-2016,9,25,2016,Northway,ORT,"Northway, AK",Alaska,44,19,2.27
0.64,25-09-2016,9,25,2016,Palmer,PAQ,"Palmer, AK",Alaska,48,13,6.45
0,25-09-2016,9,25,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,7,2.25
0,25-09-2016,9,25,2016,Puntilla Lake,PTI,"Puntilla Lake, AK",Alaska,60,0,0
0,25-09-2016,9,25,2016,Shemya,SYA,"Shemya, AK",Alaska,60,23,10.5
2.13,25-09-2016,9,25,2016,Sitka,SIT,"Sitka, AK",Alaska,52,13,6.41
1.28,25-09-2016,9,25,2016,Skagway,SGY,"Skagway, AK",Alaska,51,19,5.48
1.15,25-09-2016,9,25,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,47,26,15.97
1.44,25-09-2016,9,25,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,47,14,3.05
0,25-09-2016,9,25,2016,Tanana,TAL,"Tanana, AK",Alaska,42,14,4.45
0.18,25-09-2016,9,25,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,34,22,8.64
5.68,25-09-2016,9,25,2016,Yakutat,YAK,"Yakutat, AK",Alaska,48,12,5.12
0,25-09-2016,9,25,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,72,24,4.57
0.22,25-09-2016,9,25,2016,Kingman,IGM,"Kingman, AZ",Arizona,67,9,7.07
0.26,25-09-2016,9,25,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,82,26,3.8
0.01,25-09-2016,9,25,2016,Tucson,TUS,"Tucson, AZ",Arizona,79,22,3.37
0.05,25-09-2016,9,25,2016,Winslow,INW,"Winslow, AZ",Arizona,65,25,6.51
0,25-09-2016,9,25,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,81,7,3.54
0.11,25-09-2016,9,25,2016,Harrison,HRO,"Harrison, AR",Arkansas,75,16,3.15
0,25-09-2016,9,25,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,80,0,0
0,25-09-2016,9,25,2016,Bakersfield,BFL,"Bakersfield, CA",California,77,28,3.82
0,25-09-2016,9,25,2016,Bishop,BIH,"Bishop, CA",California,68,28,7.27
0,25-09-2016,9,25,2016,China Lake,NID,"China Lake, CA",California,75,17,6.2
0,25-09-2016,9,25,2016,Concord,CCR,"Concord, CA",California,73,20,4.42
0.01,25-09-2016,9,25,2016,Eureka,EKA,"Eureka, CA",California,57,0,0
0,25-09-2016,9,25,2016,Fresno,FAT,"Fresno, CA",California,74,19,3.58
0,25-09-2016,9,25,2016,Hayward,HWD,"Hayward, CA",California,69,28,6.11
0,25-09-2016,9,25,2016,Long Beach,LGB,"Long Beach, CA",California,75,26,3.01
0,25-09-2016,9,25,2016,Los Angeles,LAX,"Los Angeles, CA",California,73,24,3.24
0,25-09-2016,9,25,2016,Red Bluff,RBL,"Red Bluff, CA",California,75,28,5.92
0,25-09-2016,9,25,2016,Redding,RDD,"Redding, CA",California,75,28,5.07
0,25-09-2016,9,25,2016,Sacramento,SAC,"Sacramento, CA",California,71,24,4.48
0,25-09-2016,9,25,2016,Salinas,SNS,"Salinas, CA",California,65,24,6
0.32,25-09-2016,9,25,2016,San Diego,SAN,"San Diego, CA",California,73,29,3.68
0,25-09-2016,9,25,2016,San Francisco,SFO,"San Francisco, CA",California,67,28,11.31
0,25-09-2016,9,25,2016,Sandberg,SDB,"Sandberg, CA",California,68,21,10.8
0,25-09-2016,9,25,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,70,19,4.54
0,25-09-2016,9,25,2016,Santa Maria,SMX,"Santa Maria, CA",California,66,30,5.7
0,25-09-2016,9,25,2016,Stockton,SCK,"Stockton, CA",California,72,27,6.1
0.11,25-09-2016,9,25,2016,Alamosa,ALS,"Alamosa, CO",Colorado,55,22,5.37
0,25-09-2016,9,25,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,66,21,5.68
0.39,25-09-2016,9,25,2016,Craig,CAG,"Craig, CO",Colorado,55,22,3.48
0,25-09-2016,9,25,2016,Denver,DEN,"Denver, CO",Colorado,66,21,5.34
0.36,25-09-2016,9,25,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,65,14,4.07
0,25-09-2016,9,25,2016,Pueblo,PUB,"Pueblo, CO",Colorado,69,19,5.48
